time,time,time,solar_irradiance
2019,9,23,3.6029108015
2019,9,24,0.92698386505
2019,9,25,1.15866358045
2019,9,26,4.4337332234749995
2019,9,27,5.336534281475
2019,9,28,4.39376296375
2019,9,29,4.1312592059
2019,9,30,5.33303929485
2019,10,1,2.200289265325
2019,10,2,1.1700024309750001
2019,10,3,4.884206847925
2019,10,4,2.270335923425
2019,10,5,4.956439003
2019,10,6,4.569204428925
2019,10,7,0.818481866225
2019,10,8,2.581293855975
2019,10,9,4.526544403
2019,10,10,2.993859194325
2019,10,11,1.908394712675
2019,10,12,0.951085521325
2019,10,13,1.29736845475
2019,10,14,1.7599815324499999
2019,10,15,2.594905096325
2019,10,16,4.037585157525
2019,10,17,0.7978993797
2019,10,18,2.024276495325
2019,10,19,1.747029276475
2019,10,20,3.87578254075
2019,10,21,3.903141087575
2019,10,22,3.4083462346
2019,10,23,0.712668780375
2019,10,24,3.6790981484
2019,10,25,2.7978183866
2019,10,26,3.147246264625
2019,10,27,2.9565795602000002
2019,10,28,3.263211633925
2019,10,29,3.280882710775
2019,10,30,1.621368063175
2019,10,31,0.37922634185
2019,11,1,1.5796144305
2019,11,2,3.207710322775
2019,11,3,1.66567105655
2019,11,4,3.033731129
2019,11,5,1.8976375653
2019,11,6,2.5952103742
2019,11,7,0.436485401375
2019,11,8,0.752054324
2019,11,9,2.474483807775
2019,11,10,1.3478287362499999
2019,11,11,1.411075962425
2019,11,12,0.8045462208499999
2019,11,13,1.4623810123
2019,11,14,2.211881259575
2019,11,15,1.2991761153999999
2019,11,16,2.593380610875
2019,11,17,2.4460129943
2019,11,18,0.702249476675
2019,11,19,1.0338448177
2019,11,20,0.732838339125
2019,11,21,1.502629629525
2019,11,22,0.54800803765
2019,11,23,1.89191964425
2019,11,24,0.8915426665
2019,11,25,0.6509837603499999
2019,11,26,2.18349943
2019,11,27,1.70629013875
2019,11,28,0.2967088942
2019,11,29,1.1406530671
2019,11,30,0.890664451175
2019,12,1,2.20248159045
2019,12,2,1.151344582675
2019,12,3,0.42584399885
2019,12,4,1.06400099145
2019,12,5,0.534024058875
2019,12,6,1.3967910459
2019,12,7,1.8474693251
2019,12,8,2.004318294225
2019,12,9,0.35718999105
2019,12,10,0.18015046385
2019,12,11,0.2869583067
2019,12,12,1.792842684375
2019,12,13,1.45051508825
2019,12,14,0.137629967075
2019,12,15,0.8558830072
2019,12,16,1.845715315925
2019,12,17,1.1245884748
2019,12,18,0.918553990975
2019,12,19,1.52477866525
2019,12,20,1.3389324976749999
2019,12,21,1.5287626285
2019,12,22,0.3729272203
2019,12,23,1.04565430225
2019,12,24,1.521863096475
2019,12,25,1.603713211925
2019,12,26,1.790974204075
2019,12,27,0.39724475475
2019,12,28,0.9541309380749999
2019,12,29,1.81706034305
2019,12,30,0.696557293825
2019,12,31,0.3229076781
2020,1,1,1.291487434175
2020,1,2,1.2176223676
2020,1,3,1.0670711735
2020,1,4,0.89234329175
2020,1,5,0.3839564075
2020,1,6,1.145490532575
2020,1,7,1.9300519924
2020,1,8,0.298949584975
2020,1,9,1.5107990599999999
2020,1,10,0.634349064625
2020,1,11,0.323695490475
2020,1,12,0.2687621606
2020,1,13,0.571647603175
2020,1,14,0.9001500989
2020,1,15,0.531349493525
2020,1,16,0.628355822175
2020,1,17,1.840869765575
2020,1,18,2.22701660745
2020,1,19,0.435790545775
2020,1,20,1.527542044
2020,1,21,2.4224391693
2020,1,22,2.40337804825
2020,1,23,1.3748428561
2020,1,24,1.829626665675
2020,1,25,2.1736193919
2020,1,26,0.308282853925
2020,1,27,1.2094837829
2020,1,28,1.081757035675
2020,1,29,2.0974546881
2020,1,30,2.338218091125
2020,1,31,2.8621800768
2020,2,1,1.65186595705
2020,2,2,1.6873173830000001
2020,2,3,2.91000782815
2020,2,4,2.48452668725
2020,2,5,3.1844885135
2020,2,6,0.527635820325
2020,2,7,0.326672222
2020,2,8,0.8191355124999999
2020,2,9,3.410251692875
2020,2,10,0.359187910625
2020,2,11,1.47579560185
2020,2,12,1.207824256425
2020,2,13,0.2868888041
2020,2,14,1.61223990215
2020,2,15,0.5827264441
2020,2,16,0.8548293951
2020,2,17,3.2810889189
2020,2,18,2.376751787025
2020,2,19,1.43746848075
2020,2,20,4.07014557115
2020,2,21,4.175604279575
2020,2,22,2.4628034771
2020,2,23,4.08017849065
2020,2,24,3.20679875625
2020,2,25,1.5198693747
2020,2,26,3.2790846595
2020,2,27,0.5242904492
2020,2,28,2.039065441625
2020,2,29,3.547714643575
2020,3,1,2.17258566495
2020,3,2,4.0130048213
2020,3,3,1.0819384263
2020,3,4,0.58824367485
2020,3,5,2.077858778575
2020,3,6,4.69877581075
2020,3,7,0.982168971025
2020,3,8,4.6303393541
2020,3,9,2.142130254175
2020,3,10,1.06091194325
2020,3,11,2.056258737125
2020,3,12,3.81919574925
2020,3,13,1.41851436405
2020,3,14,3.9286229648999997
2020,3,15,5.686968496925
2020,3,16,3.957603592975
2020,3,17,3.2331792237
2020,3,18,5.96791922675
2020,3,19,4.488017464
2020,3,20,0.824628608275
2020,3,21,6.0572662165
2020,3,22,6.272502249325
2020,3,23,4.9022897813
2020,3,24,2.334229074775
2020,3,25,6.136097374275
2020,3,26,1.48092807225
2020,3,27,1.892942412175
2020,3,28,6.57345382635
2020,3,29,5.75536965545
2020,3,30,3.089868494575
2020,3,31,2.1055851547
2020,4,1,1.736973600975
2020,4,2,0.92166973355
2020,4,3,3.422278402025
2020,4,4,3.8018686283
2020,4,5,6.511749626975
2020,4,6,6.5657523819
2020,4,7,4.24249560875
2020,4,8,6.614261208175
2020,4,9,5.57868974345
2020,4,10,2.586287875975
2020,4,11,4.043715269675
2020,4,12,7.145377498875
2020,4,13,1.581928749125
2020,4,14,6.61359834865
2020,4,15,2.6648243177
2020,4,16,7.522673983925
2020,4,17,5.7582188665
2020,4,18,7.391137776
2020,4,19,7.74323614225
2020,4,20,6.110332183
2020,4,21,7.865614674
2020,4,22,7.1602159756
2020,4,23,6.366625720075
2020,4,24,6.405822654
2020,4,25,8.03047381225
2020,4,26,7.2433291837
2020,4,27,2.9056039454750002
2020,4,28,1.70216662725
2020,4,29,8.233235229925
2020,4,30,8.010728725225
2020,5,1,4.97109865615
2020,5,2,2.22820707015
2020,5,3,6.62616126695
2020,5,4,1.2755799056250001
2020,5,5,2.0656802719
2020,5,6,7.69409580315
2020,5,7,1.89612289485
2020,5,8,6.42372494655
2020,5,9,1.217262261025
2020,5,10,3.6275820085
2020,5,11,8.417567540825
2020,5,12,2.18113639745
2020,5,13,6.187945354325
2020,5,14,7.1713167847
2020,5,15,5.992214911275
2020,5,16,2.515236217675
2020,5,17,8.2553706904
2020,5,18,5.92264175425
2020,5,19,9.134653913
2020,5,20,8.759620587675
2020,5,21,8.07827427515
2020,5,22,6.9766305278
2020,5,23,9.0586755911
2020,5,24,7.93905356175
2020,5,25,8.41660168025
2020,5,26,4.019652218625
2020,5,27,4.9087473985
2020,5,28,4.86387564525
2020,5,29,1.588331538975
2020,5,30,1.421104178025
2020,5,31,5.090277771675
2020,6,1,8.574197700875
2020,6,2,3.90076021945
2020,6,3,1.76688154485
2020,6,4,6.3821974452
2020,6,5,5.09670548775
2020,6,6,1.681141057875
2020,6,7,2.74436094435
2020,6,8,7.367388220125
2020,6,9,8.414015867325
2020,6,10,8.178978345675
2020,6,11,4.843576199725
2020,6,12,1.084567262225
2020,6,13,5.446165907
2020,6,14,3.400970143975
2020,6,15,6.406287453975
2020,6,16,9.13538570875
2020,6,17,8.9459023046
2020,6,18,8.716609597175
2020,6,19,7.4850152546
2020,6,20,8.6521385481
2020,6,21,7.364147599575
2020,6,22,7.2746035727
2020,6,23,7.0841543675
2020,6,24,7.64974291255
2020,6,25,4.024654890225
2020,6,26,7.35809699065
2020,6,27,5.959244417425
2020,6,28,2.337703542125
2020,6,29,4.4523676778
2020,6,30,5.1320156863
2020,7,1,6.366069921975
2020,7,2,5.49907773645
2020,7,3,8.7917033882
2020,7,4,6.381308360825
2020,7,5,4.4921349803
2020,7,6,4.11858020115
2020,7,7,8.32784440375
2020,7,8,3.8935134566
2020,7,9,0.00024092345
2020,7,10,4.243779445
2020,7,11,3.9031974540250003
2020,7,12,5.4168609314
2020,7,13,6.6258048288
2020,7,14,2.54416588155
2020,7,15,2.246137278575
2020,7,16,5.7909740373
2020,7,17,4.80940352075
2020,7,18,5.50140629455
2020,7,19,5.481279790675
2020,7,20,5.20463534965
2020,7,21,7.826489342725
2020,7,22,7.8922242565
2020,7,23,2.70121011485
2020,7,24,5.90656426715
2020,7,25,8.006442431125
2020,7,26,2.3015761946
2020,7,27,4.291214706
2020,7,28,7.4575040044
2020,7,29,4.3917628069
2020,7,30,6.10791818885
2020,7,31,5.770434761575
2020,8,1,4.52009036615
2020,8,2,7.866057642375
2020,8,3,5.06419377995
2020,8,4,6.861332641525
2020,8,5,5.8624321474
2020,8,6,5.8417601839749995
2020,8,7,7.0796479981500005
2020,8,8,6.80885123285
2020,8,9,7.383613272625
2020,8,10,4.8604407347
2020,8,11,5.52357098625
2020,8,12,5.17553702075
2020,8,13,6.343971976225
2020,8,14,5.570632255
2020,8,15,7.2373399982
2020,8,16,6.507022154475
2020,8,17,3.5559989179750002
2020,8,18,6.4209582305
2020,8,19,5.051084406075
2020,8,20,7.41668376745
2020,8,21,2.125542112975
2020,8,22,6.507032383
2020,8,23,5.98315219795
2020,8,24,5.20486829965
2020,8,25,3.050901251125
2020,8,26,6.9580551467500005
2020,8,27,7.097940069
2020,8,28,7.04872013175
2020,8,29,3.3210429755
2020,8,30,2.316839860425
2020,8,31,5.24161379675
2020,9,1,6.9887717049499996
2020,9,2,5.4742938402500005
2020,9,3,1.307438143475
2020,9,4,5.57145186515
2020,9,5,6.64515283745
2020,9,6,5.71431120275
2020,9,7,5.4704591834
2020,9,8,4.899253628775
2020,9,9,4.05008210045
2020,9,10,2.14998657155
2020,9,11,3.121125080925
2020,9,12,6.222221580325
2020,9,13,5.480264672875
2020,9,14,3.198558327625
2020,9,15,5.067691508825
2020,9,16,3.891921241775
2020,9,17,4.058029742625
2020,9,18,0.83808806775
2020,9,19,5.899002430025
2020,9,20,5.61781696225
2020,9,21,5.80541313055
2020,9,22,0.830973388975
2020,9,23,1.30043338095
2020,9,24,5.2227503025
2020,9,25,5.55176876635
2020,9,26,3.71398453
2020,9,27,3.27648288905
2020,9,28,3.77323381805
2020,9,29,1.5065956091500001
2020,9,30,1.37122986885
2020,10,1,4.8383956895499995
2020,10,2,2.60505128415
2020,10,3,4.367941562275
2020,10,4,4.57290344785
2020,10,5,3.890860156325
2020,10,6,4.0757927492
2020,10,7,0.485302511075
2020,10,8,1.996476397475
2020,10,9,4.315598777275
2020,10,10,3.75882869625
2020,10,11,2.516757377475
2020,10,12,4.430939988675
2020,10,13,3.764423224075
2020,10,14,0.9363902549750001
2020,10,15,3.8883621037
2020,10,16,3.83959944525
2020,10,17,0.76946919805
2020,10,18,4.07787908975
2020,10,19,1.87478116125
2020,10,20,1.55505305385
2020,10,21,0.739413907525
2020,10,22,3.4433918621
2020,10,23,2.55047790695
2020,10,24,1.116698801925
2020,10,25,3.17447357405
2020,10,26,1.6159393351
2020,10,27,1.03262935655
2020,10,28,1.7808571908
2020,10,29,1.8339993782
2020,10,30,1.282793557325
2020,10,31,3.353533140725
2020,11,1,2.023630360675
2020,11,2,1.446344133575
2020,11,3,1.3868847877
2020,11,4,2.966132939875
2020,11,5,1.3577867276
2020,11,6,1.28969325295
2020,11,7,0.0
2020,11,9,0.4276269151
2020,11,10,2.62253872575
2020,11,11,1.5766571464999999
2020,11,12,0.734305858725
2020,11,13,1.51038798855
2020,11,14,1.008261013
2020,11,15,2.33852158875
2020,11,16,1.190045271725
2020,11,17,1.94734552465
2020,11,18,2.1459006051
2020,11,19,1.5785418497500001
2020,11,20,0.41372725475
2020,11,21,1.910204016025
2020,11,22,2.4066922382
2020,11,23,0.236718186775
2020,11,24,0.637991391575
2020,11,26,0.086368814225
2020,11,27,0.8834912451
2020,11,28,0.51278494375
2020,11,29,2.1432181412
2020,11,30,1.655853810725
2020,12,1,0.146179616625
2020,12,2,0.5493914505
2020,12,3,1.2006643961999999
2020,12,4,1.34316831475
2020,12,5,0.29545785605
2020,12,6,0.772776738225
2020,12,7,0.9996907924
2020,12,8,1.002976945525
2020,12,9,0.8075959918750001
2020,12,10,1.188091641425
2020,12,11,1.27354344455
2020,12,12,0.905182403
2020,12,13,0.255483553675
2020,12,14,0.866353176425
2020,12,15,0.75700602605
2020,12,16,0.0858863545
2020,12,17,0.542463074725
2020,12,18,1.55066407555
2020,12,19,0.86093399665
2020,12,20,0.86371269035
2020,12,21,0.635647315075
2020,12,22,0.755009854375
2020,12,23,1.6378944551249999
2020,12,24,2.0235261359
2020,12,25,-0.00024118117499999999
2020,12,26,0.07950637049999999
2020,12,27,1.945689795825
2020,12,28,1.06988638065
2020,12,29,1.798998874475
2020,12,30,1.9392769966499999
2020,12,31,0.5461848500500001
2021,1,1,2.02367513325
2021,1,2,0.2114612605
2021,1,3,0.564181538
2021,1,4,0.667414047775
2021,1,5,1.00077975545
2021,1,6,0.887290723775
2021,1,7,0.719936429525
2021,1,8,1.129518137475
2021,1,9,1.011830589825
2021,1,10,0.71183656615
2021,1,11,2.0931563529
2021,1,12,0.993544304375
2021,1,13,1.099623728
2021,1,14,0.46176575275
2021,1,15,2.07934575265
2021,1,16,0.846524234975
2021,1,17,1.050148559175
2021,1,18,0.47106919347500004
2021,1,19,0.58917507485
2021,1,20,2.5643964454
2021,1,21,2.12772509425
2021,1,22,0.663022419275
2021,1,23,0.7573319174
2021,1,24,1.1239140201
2021,1,25,1.235420905725
2021,1,26,1.86087939385
2021,1,27,1.089821221025
2021,1,28,1.405335017775
2021,1,29,1.1043366887
2021,1,30,2.9696337191
2021,1,31,1.8370315609999999
2021,2,1,1.0245005451
2021,2,2,0.30593033315
2021,2,3,1.4597627513
2021,2,4,0.303487694425
2021,2,5,0.8113658836
2021,2,6,2.117536904525
2021,2,7,1.46101027305
2021,2,8,1.7816206456
2021,2,9,3.4065731585
2021,2,10,3.504710304
2021,2,11,3.4624244227
2021,2,12,1.9587345515249999
2021,2,13,2.833839568875
2021,2,14,1.480472611625
2021,2,15,3.031757233525
2021,2,16,0.30992197645
2021,2,17,2.0272625658
2021,2,18,3.139878833075
2021,2,19,3.58247249295
2021,2,20,1.00563454615
2021,2,21,4.260635806175
2021,2,22,2.6459139454
2021,2,23,1.649045087125
2021,2,24,2.96480030715
2021,2,25,1.57420785175
2021,2,26,4.598959680425
2021,2,27,3.94403318425
2021,2,28,4.092293572575
2021,3,1,0.65939979565
2021,3,2,2.07133893255
2021,3,3,4.83640802825
2021,3,4,4.78241422505
2021,3,5,3.365937327625
2021,3,6,3.229204162975
2021,3,7,5.088353377925
2021,3,8,5.262827830325
2021,3,9,2.13154656005
2021,3,10,4.876865372325
2021,3,11,2.6100660798
2021,3,12,4.98188319725
2021,3,13,3.8145034721249997
2021,3,14,4.291975830625
2021,3,15,4.1205464669
2021,3,16,5.800882583025
2021,3,17,5.6975237659
2021,3,18,0.74819903975
2021,3,19,3.987869360425
2021,3,20,5.80623682875
2021,3,21,5.89751389725
2021,3,22,6.0651276545
2021,3,23,6.063587957075
2021,3,24,5.052164735225
2021,3,25,3.764047449025
2021,3,26,1.209332032475
2021,3,27,1.23061233685
2021,3,28,3.64076724405
2021,3,29,2.25221127965
2021,3,30,6.40331280905
2021,3,31,5.66975877915
2021,4,1,0.728309703675
2021,4,2,1.8354756371
2021,4,3,3.06319436035
2021,4,4,1.1853119395
2021,4,5,2.0236944554
2021,4,6,3.2856026443
2021,4,7,3.432939155175
2021,4,8,6.26626857755
2021,4,9,6.6825380882
2021,4,10,6.6465366708
2021,4,11,5.703556957775
2021,4,12,6.1208435016000005
2021,4,13,4.81623060205
2021,4,14,5.9282386787
2021,4,15,7.4303208476
2021,4,16,5.4876333564
2021,4,17,2.43603368955
2021,4,18,2.65145122345
2021,4,19,6.1069531451
2021,4,20,7.033757332475
2021,4,21,6.470793386275
2021,4,22,4.165852106875
2021,4,23,2.7182286319
2021,4,24,7.169733428375
2021,4,25,5.9686634857
2021,4,26,1.7806867976
2021,4,27,1.918883750725
2021,4,28,7.97221191525
2021,4,29,7.85803998925
2021,4,30,0.6426847695
2021,5,1,3.8441848349
2021,5,2,2.957690348725
2021,5,3,7.5763322967
2021,5,4,5.360980979
2021,5,5,3.558510711225
2021,5,6,1.717788536825
2021,5,7,5.716919282675
2021,5,8,1.131477354125
2021,5,9,3.097967578
2021,5,10,6.86929241705
2021,5,11,6.72485495
2021,5,12,2.8955043966750003
2021,5,13,7.6385327665
2021,5,14,7.602236191825
2021,5,15,8.450798064575
2021,5,16,7.505913066225
2021,5,17,8.357806834125
2021,5,18,5.646259660125
2021,5,19,1.715241617625
2021,5,20,6.446930494175
2021,5,21,8.378152549
2021,5,22,1.7138697417
2021,5,23,2.13237841955
2021,5,24,8.939704661075
2021,5,25,7.64991335085
2021,5,26,7.25606021225
2021,5,27,4.204662287125
2021,5,28,8.753936952
2021,5,29,3.39073067245
2021,5,30,5.2191233845000005
2021,5,31,5.1826873643999996
2021,6,1,4.1121568036
2021,6,2,8.834254295425
2021,6,3,6.2890573327
2021,6,4,1.779440140825
2021,6,5,5.783880554875
2021,6,6,8.127234705425
2021,6,7,8.1313972638
2021,6,8,8.374256936525
2021,6,9,6.112768442875
2021,6,10,8.549307971125
2021,6,11,6.6346314913
2021,6,12,7.308812207875
2021,6,13,7.4791880518
2021,6,14,8.38021146245
2021,6,15,1.91646305615
2021,6,16,3.917320884175
2021,6,17,9.0742616912
2021,6,18,9.056920199875
2021,6,19,3.488640941475
2021,6,20,6.780682122675
2021,6,21,7.50688679955
2021,6,22,3.86218072555
2021,6,23,6.305264700625
2021,6,24,9.265901512625
2021,6,25,6.266281904725
2021,6,26,5.997807151775
2021,6,27,1.263084009
2021,6,28,4.9951899427
2021,6,29,5.72444125715
2021,6,30,4.599010111525
2021,7,1,3.277487579475
2021,7,2,1.914975626325
2021,7,3,2.4423844892
2021,7,4,1.15104395395
2021,7,5,8.06946917515
2021,7,6,5.0091072681
2021,7,7,5.68960487115
2021,7,8,6.3532386689
2021,7,9,1.708389951725
2021,7,10,5.9773162789
2021,7,11,7.527164454625
2021,7,12,6.82655187775
2021,7,13,7.5756054635
2021,7,14,7.8557455759
2021,7,15,3.58255750035
2021,7,16,7.000658497
2021,7,17,6.217699246125
2021,7,18,3.3734219132
2021,7,19,3.761494914025
2021,7,20,4.605063131825
2021,7,21,3.044161962875
2021,7,22,2.794817307725
2021,7,23,7.952678386875
2021,7,24,5.974971582725
2021,7,25,1.953872633
2021,7,26,4.1185596988999995
2021,7,27,4.1164643096499995
2021,7,28,7.296408521875
2021,7,29,7.658288330875
2021,7,30,1.344340464575
2021,7,31,5.615602092375
2021,8,1,7.9239272509
2021,8,2,1.67426946375
2021,8,3,7.187272778875
2021,8,4,6.873084679
2021,8,5,2.781595171
2021,8,6,2.855945747225
2021,8,7,6.34936174715
2021,8,8,4.171287361775
2021,8,9,6.25489917365
2021,8,10,4.767072196
2021,8,11,5.453433127475
2021,8,12,4.0173251106
2021,8,13,5.794834181675
2021,8,14,6.54471604025
2021,8,15,6.51966657425
2021,8,16,7.3604809431
2021,8,17,7.3478573075
2021,8,18,2.6493436974
2021,8,19,1.6691115942499999
2021,8,20,2.891396568175
2021,8,21,4.1884811463
2021,8,22,5.45369690525
2021,8,23,2.470092338
2021,8,24,4.453175481
2021,8,25,4.7002363156
2021,8,26,6.388467742525
2021,8,27,4.16746778715
2021,8,28,6.46292784025
2021,8,29,6.49301720085
2021,8,30,0.84264436265
2021,8,31,4.3653345115499995
2021,9,1,6.053969327025
2021,9,2,0.80786929985
2021,9,3,3.8659142119
2021,9,4,2.544400907325
2021,9,5,5.0692701538
2021,9,6,0.5272539317
2021,9,7,5.754012287675
2021,9,8,12.4455065415
2021,9,9,3.59897658555
2021,9,10,4.83708875015
2021,9,11,12.3195034254
2021,9,12,8.308523741625
2021,9,13,7.68216783485
2021,9,14,9.468569066075
2021,9,15,3.7019032795999998
2021,9,16,5.70439286645
2021,9,17,7.2021005875499995
2021,9,18,7.38588631885
2021,9,19,10.03867980205
2021,9,20,11.04843508065
2021,9,21,10.972315858149999
2021,9,22,9.55798906985
2021,9,23,8.781535498475
2021,9,24,7.16727154935
2021,9,25,5.33159829435
2021,9,26,0.9154936070499999
2021,9,27,5.184142203975
2021,9,28,2.4158028501
2021,9,29,2.631567456075
2021,9,30,4.93127009225
2021,10,1,4.84236754355
2021,10,2,2.164328119
2021,10,3,3.596515062025
2021,10,4,3.847417147525
2021,10,5,4.83063300465
2021,10,6,4.7083974479
2021,10,7,4.35493463155
2021,10,8,4.416186506875
2021,10,9,4.582190967575
2021,10,10,3.9683600786
2021,10,11,3.53841615975
2021,10,12,3.377769508425
2021,10,13,2.771986851775
2021,10,14,0.8681073470999999
2021,10,15,3.7507226366
2021,10,16,1.5937986813
2021,10,17,0.6213761176
2021,10,18,3.2610897848000002
2021,10,19,3.098941201675
2021,10,20,1.5516976429
2021,10,21,3.47566613355
2021,10,22,1.92499207125
2021,10,23,1.504301523825
2021,10,24,1.8768125726
2021,10,25,1.02916654975
2021,10,26,2.1702383635749998
2021,10,27,0.79512098845
2021,10,28,1.9360040965
2021,10,29,2.808355026775
2021,10,30,2.35740797885
2021,10,31,0.22325159995
2021,11,1,2.661032306
2021,11,2,2.88611133965
2021,11,3,0.71670900775
2021,11,4,3.09612310625
2021,11,5,2.073980454875
2021,11,6,2.90294288765
2021,11,7,2.89160466075
2021,11,8,2.771967393775
2021,11,9,2.550575207575
2021,11,10,0.447818556325
2021,11,11,2.557720564825
2021,11,12,1.237224805925
2021,11,13,2.097993974225
2021,11,14,1.043011714775
2021,11,15,0.26825112595
2021,11,16,1.171936296675
2021,11,17,2.39520392965
2021,11,18,0.10921768005
2021,11,19,0.36404940125
2021,11,20,2.3605407988
2021,11,21,1.29017008545
2021,11,22,0.294917603875
2021,11,23,0.30286447455
2021,11,24,0.25672501335
2021,11,25,0.569566989325
2021,11,26,0.533323491475
2021,11,27,0.875978785075
2021,11,28,0.427035339625
2021,11,29,0.1411220546
2021,11,30,0.724160600075
2021,12,1,0.8262992045
2021,12,2,0.413519725475
2021,12,3,0.698791043825
2021,12,4,1.7400600099
2021,12,5,1.739447834425
2021,12,6,0.341504349075
2021,12,7,1.992345773525
2021,12,8,0.69265143395
2021,12,9,1.48375292025
2021,12,10,1.247655757225
2021,12,11,0.2572731613
2021,12,12,0.82951782275
2021,12,13,1.046938105825
2021,12,14,1.111214360625
2021,12,15,1.8767987865
2021,12,16,0.19823485265000002
2021,12,17,0.9879293306
2021,12,18,1.82409994345
2021,12,19,0.669880371025
2021,12,20,1.693631734625
2021,12,21,1.700771652875
2021,12,22,0.33392349117500003
2021,12,23,1.6141020024250001
2021,12,24,0.95327556675
2021,12,25,1.6897164266
2021,12,26,1.909284552
2021,12,27,0.65655460195
2021,12,28,1.23121125785
2021,12,29,1.272907266225
2021,12,30,0.59332592695
2021,12,31,0.42008579435
2022,1,1,0.9959780346
2022,1,2,0.33118258875
2022,1,3,1.3184223699
2022,1,4,1.9704948876
2022,1,5,1.11205441415
2022,1,6,1.618517826525
2022,1,7,0.10831617885
2022,1,8,0.3147686645
2022,1,9,0.0
2022,1,10,1.754499461425
2022,1,11,2.004753182975
2022,1,12,0.298770477175
2022,1,13,1.0428903328999999
2022,1,14,0.374113340875
2022,1,15,0.0
2022,1,16,1.72367093325
2022,1,17,0.36135586765
2022,1,18,0.465479963275
2022,1,19,1.673175076525
2022,1,20,0.5564036843
2022,1,21,2.288827693025
2022,1,22,1.472883349
2022,1,23,0.941248713225
2022,1,24,0.69321863585
2022,1,25,0.401107100875
2022,1,26,1.5391566742
2022,1,27,2.76075357885
2022,1,28,1.207230229725
2022,1,29,0.2037301625
2022,1,30,1.37632014435
2022,1,31,2.855324053525
2022,2,1,2.9962925018
2022,2,2,1.952247476875
2022,2,3,0.79028874635
2022,2,4,0.260202409375
2022,2,5,1.492553208925
2022,2,6,3.696759069525
2022,2,7,1.21010430105
2022,2,8,0.235918961225
2022,2,9,2.2668687733
2022,2,10,1.97370396315
2022,2,11,3.371127411425
2022,2,12,1.857052930475
2022,2,13,0.973542357075
2022,2,14,1.11419256765
2022,2,15,2.836424454175
2022,2,16,3.636813707225
2022,2,17,1.310616423225
2022,2,18,0.214464007125
2022,2,19,2.80155714505
2022,2,20,4.136448212675
2022,2,21,1.7470059725
2022,2,22,1.92452755455
2022,2,23,0.5981975128
2022,2,24,4.1399826840000005
2022,2,25,0.708445225375
2022,2,26,4.48429566425
2022,2,27,1.85157776315
2022,2,28,0.0
2022,3,1,3.651040936675
2022,3,2,1.523804104575
2022,3,3,0.96479232015
2022,3,4,4.767890363575
2022,3,5,4.903379344925
2022,3,6,0.387879580625
2022,3,7,1.131544474325
2022,3,8,1.523326135825
2022,3,9,3.13661357995
2022,3,10,4.0175783706
2022,3,11,4.830942439275
2022,3,12,0.444511960375
2022,3,13,3.6311714190249997
2022,3,14,5.234759870375
2022,3,15,4.7174153152
2022,3,16,4.31679435
2022,3,17,4.1621553627
2022,3,18,3.67648625635
2022,3,19,0.88410074365
2022,3,20,1.294831569375
2022,3,21,2.737308650325
2022,3,22,4.916146157125
2022,3,23,3.62105443045
2022,3,24,3.216705366525
2022,3,25,0.61440628735
2022,3,26,4.61804779325
2022,3,27,0.0
2022,3,28,3.6700013455
2022,3,29,2.3327558211
2022,3,30,5.979962058125
2022,3,31,2.160411412025
2022,4,1,0.8628480072
2022,4,2,2.02767780695
2022,4,3,5.82162682905
2022,4,4,1.12272300595
2022,4,5,6.9293611402
2022,4,6,6.930818069
2022,4,7,6.906908136875
2022,4,8,3.80473892365
2022,4,9,4.0131054387
2022,4,10,1.0496339053000001
2022,4,11,2.01077544555
2022,4,13,2.41418213
2022,4,25,0.7745533
2022,4,26,0.1160367
2022,4,28,1.419060155775
2022,4,29,1.717078057675
2022,4,30,3.077731609625
2022,5,1,3.24511578505
2022,5,2,7.697694570825
2022,5,3,8.003544007225
2022,5,4,3.889009696025
2022,5,5,4.985135127125
2022,5,6,7.09427933685
2022,5,7,4.94884985625
2022,5,8,8.1733632947
2022,5,9,8.342919435
2022,5,10,8.4713230785
2022,5,11,6.314060100075
2022,5,12,7.716524512875
2022,5,13,5.6885632735
2022,5,14,5.0098254652
2022,5,15,1.655661441125
2022,5,16,3.68195563015
2022,5,17,4.469438795625
2022,5,18,5.471563062275
2022,5,19,8.502614240575
2022,5,20,8.219144550325
2022,5,21,5.032560571125
2022,5,22,6.597804843675
2022,5,23,4.788816300975
2022,5,24,8.5562968614
2022,5,25,8.793549994175
2022,5,26,6.8678184347
2022,5,27,1.07073585895
2022,5,28,1.627581756525
2022,5,29,8.2182192523
2022,5,30,5.46189335515
2022,5,31,7.7124055865
2022,6,1,7.339532770675
2022,6,2,8.8411659618
2022,6,3,7.048453493675
2022,6,4,6.272089291725
2022,6,5,3.3830832196
2022,6,6,3.456460485775
2022,6,7,8.8527522852
2022,6,8,3.366193124575
2022,6,9,3.1248657779
2022,6,10,7.677898472125
2022,6,11,7.527661070325
2022,6,12,8.08685621095
2022,6,13,1.470232477275
2022,6,14,1.7030442907
2022,6,15,8.849955533875
2022,6,16,8.63073336845
2022,6,17,0.858188024
2022,6,18,3.852181725725
2022,6,19,7.376579366875
2022,6,20,2.689386524575
2022,6,21,4.066593040775
2022,6,22,5.2508623114
2022,6,23,8.666819213775
2022,6,24,3.5771903948
2022,6,25,7.4380056010999995
2022,6,26,7.99746971415
2022,6,27,7.617959330425
